#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:P_deduplicated_no_nonsense" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:P_deduplicated_no_nonsense" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:P_deduplicated_no_nonsense" spec="beast.evolution.tree.Tree">
#                <trait dateFormat="yyyy-M-dd" id="dateTrait.t:P_deduplicated_no_nonsense" spec="beast.evolution.tree.TraitSet" traitname="date" value="AF212302=1999-12-08,AF376747=2001-05-04,AJ627196=2004-02-10,AY988601=2004-01-01,FJ513078=2007-01-01,FN869553=2008-01-01,JN808857=2008-01-01,JN808864=2010-01-01,MH396625=2018-05-17,MH523642=2018-05-17,MH891774=2018-05-17,MK575060=2013-04-11,MK575061=2013-04-11,MK575062=2013-04-11,MK575067=2013-04-11,MK575068=2013-04-11,MK673559=1999-03-25,MK673565=2004-02-09,MK673566=2004-03-29,MK673567=2004-04-19,MK673568=2008-02-28,MK673570=2011-02-11,MK673571=2011-02-01,MK673572=2011-02-01,MK673576=2011-01-01,MK673578=2011-03-08,MK673579=2012-01-20,MK673580=2012-01-20,MK673581=2012-01-21,MK673582=2012-04-05,MK673583=2013-01-22,MK673584=2015-01-05,MK673585=2015-03-18,MK673586=2015-03-21,MK673587=2015-01-19,MK673588=2015-02-27,MK673589=2014-02-06,MK673590=2014-02-07,MK673591=2014-02-04,MK673592=2014-01-20,MK801755=2003-01-01,MN549402=2019-06-10,MN549403=2019-06-10,MN549404=2019-06-10,MN549405=2019-06-10,MN549406=2019-06-10,MN549407=2019-06-10,MN549409=2019-06-10,MN549410=2019-06-10,MW535746=2017-05-21">
#                    <taxa id="TaxonSet.P_deduplicated_no_nonsense" spec="beast.evolution.alignment.TaxonSet">
#                    </taxa>
#                </trait>
#                <taxonset idref="TaxonSet.P_deduplicated_no_nonsense"/>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:P_deduplicated_no_nonsense" name="distribution" x="@birthRate.t:P_deduplicated_no_nonsense">
#            <Uniform id="Uniform.4" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ClockPrior.c:P_deduplicated_no_nonsense" name="distribution">
#            <parameter id="clockRate.c:P_deduplicated_no_nonsense" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.3" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	YuleModel	birthRate
175000	-337.2884645080447	NaN	-337.2884645080447	NaN	1166.7932584771381	Infinity	-337.2884645080447	0.0032294355737121873
176000	-337.26287075437625	NaN	-337.26287075437625	NaN	1551.2137825748898	Infinity	-337.26287075437625	0.0030281904795378092
177000	-361.6879054105326	NaN	-361.6879054105326	NaN	2346.671572329414	Infinity	-361.6879054105326	0.0015299081843631347
178000	-390.5796934027572	NaN	-390.5796934027572	NaN	4771.425243341678	Infinity	-390.5796934027572	0.001275547523940332
179000	-368.87071385780706	NaN	-368.87071385780706	NaN	2883.633697069033	Infinity	-368.87071385780706	0.0016982909142115878
180000	-360.0000300310346	NaN	-360.0000300310346	NaN	2542.753152022453	Infinity	-360.0000300310346	0.0014563512339269954
181000	-385.08858824979865	NaN	-385.08858824979865	NaN	2620.3521156183633	Infinity	-385.08858824979865	0.0010129378927994524
182000	-389.51033762120875	NaN	-389.51033762120875	NaN	3846.2074022181146	Infinity	-389.51033762120875	9.580287605126914E-4
183000	-376.3917295114844	NaN	-376.3917295114844	NaN	2591.9160938916125	Infinity	-376.3917295114844	0.0014573455122948518
184000	-356.2412272042039	NaN	-356.2412272042039	NaN	1649.1222395086752	Infinity	-356.2412272042039	0.0016219033080767695
185000	-342.4724724896909	NaN	-342.4724724896909	NaN	1289.319767323292	Infinity	-342.4724724896909	0.0025460999189463804
186000	-316.3844024063105	NaN	-316.3844024063105	NaN	762.9087029790255	Infinity	-316.3844024063105	0.0033831311003910325
187000	-297.7464362590187	NaN	-297.7464362590187	NaN	451.3763247786351	Infinity	-297.7464362590187	0.007718732683622438
188000	-296.8700081449293	NaN	-296.8700081449293	NaN	513.2988762611174	Infinity	-296.8700081449293	0.006367995763065807
189000	-298.20619423217454	NaN	-298.20619423217454	NaN	493.8045607587557	Infinity	-298.20619423217454	0.007171126865189634
190000	-291.3965248121005	NaN	-291.3965248121005	NaN	558.2739233607493	Infinity	-291.3965248121005	0.00604426037265628
191000	-273.39455113666844	NaN	-273.39455113666844	NaN	307.0443708332198	Infinity	-273.39455113666844	0.010637885708379364
192000	-278.4232426598061	NaN	-278.4232426598061	NaN	451.8227018489528	Infinity	-278.4232426598061	0.008374627632402728
193000	-297.67488057460497	NaN	-297.67488057460497	NaN	462.23862872258775	Infinity	-297.67488057460497	0.006552286448019889
194000	-284.6143408514733	NaN	-284.6143408514733	NaN	373.67693452749694	Infinity	-284.6143408514733	0.008612745030815935
195000	-266.4818123501301	NaN	-266.4818123501301	NaN	304.3959429109924	Infinity	-266.4818123501301	0.011722378890467719
196000	-265.6754750891632	NaN	-265.6754750891632	NaN	264.2749269273118	Infinity	-265.6754750891632	0.01428367936237634
197000	-316.3963070245065	NaN	-316.3963070245065	NaN	845.9148880234936	Infinity	-316.3963070245065	0.004105263823949969
198000	-329.54817512059213	NaN	-329.54817512059213	NaN	1300.1139575405932	Infinity	-329.54817512059213	0.0033376789661151754
199000	-317.05268879692966	NaN	-317.05268879692966	NaN	852.4140120107674	Infinity	-317.05268879692966	0.0036805026725271247
200000	-327.6078008276785	NaN	-327.6078008276785	NaN	761.474854620413	Infinity	-327.6078008276785	0.00338012802521107
201000	-349.35499314173126	NaN	-349.35499314173126	NaN	1507.0308891865989	Infinity	-349.35499314173126	0.002711661533995253
202000	-359.20742567453783	NaN	-359.20742567453783	NaN	2196.663267385426	Infinity	-359.20742567453783	0.0019086541477330785
203000	-376.2182560996647	NaN	-376.2182560996647	NaN	2511.81687470717	Infinity	-376.2182560996647	0.0014281509185578808
204000	-397.64535610636773	NaN	-397.64535610636773	NaN	3474.8984635375973	Infinity	-397.64535610636773	8.912881143994914E-4
205000	-380.69894548036945	NaN	-380.69894548036945	NaN	2795.5572714823834	Infinity	-380.69894548036945	0.0012420512982793902
206000	-389.74110216318314	NaN	-389.74110216318314	NaN	3662.0537023758866	Infinity	-389.74110216318314	8.302212165531053E-4
207000	-375.21746202886584	NaN	-375.21746202886584	NaN	2932.343296446123	Infinity	-375.21746202886584	0.0012038539558217344
208000	-375.3369612250181	NaN	-375.3369612250181	NaN	2804.9288702512886	Infinity	-375.3369612250181	0.0015359988426906258
209000	-403.78558761109775	NaN	-403.78558761109775	NaN	3719.3538559250924	Infinity	-403.78558761109775	7.6782051219827E-4
210000	-407.6261359538206	NaN	-407.6261359538206	NaN	5567.759364396746	Infinity	-407.6261359538206	7.48738206749207E-4
211000	-378.3460724404508	NaN	-378.3460724404508	NaN	2610.4908567747693	Infinity	-378.3460724404508	0.0012756951028093507
212000	-348.51097528830695	NaN	-348.51097528830695	NaN	1379.9873801730967	Infinity	-348.51097528830695	0.0020042210503914463
213000	-323.0732486537474	NaN	-323.0732486537474	NaN	840.2202517481943	Infinity	-323.0732486537474	0.003867454805245252
214000	-314.2115937086904	NaN	-314.2115937086904	NaN	779.8263718781313	Infinity	-314.2115937086904	0.0035540377103406378
215000	-310.7893004843251	NaN	-310.7893004843251	NaN	664.0772363824443	Infinity	-310.7893004843251	0.004604916137154813
216000	-315.12902327343045	NaN	-315.12902327343045	NaN	674.2157412063145	Infinity	-315.12902327343045	0.00510800955437982
217000	-331.46724490972167	NaN	-331.46724490972167	NaN	1029.7334223996597	Infinity	-331.46724490972167	0.0031784041020787783
218000	-332.60522176940077	NaN	-332.60522176940077	NaN	1054.76791017795	Infinity	-332.60522176940077	0.003237863098624119
219000	-298.5796762737528	NaN	-298.5796762737528	NaN	536.9812667242309	Infinity	-298.5796762737528	0.005803165282915273
220000	-296.782719488012	NaN	-296.782719488012	NaN	551.8198553355115	Infinity	-296.782719488012	0.007901140940179935
221000	-325.29624296429154	NaN	-325.29624296429154	NaN	866.406189329648	Infinity	-325.29624296429154	0.003869381865344886
222000	-316.8186581346449	NaN	-316.8186581346449	NaN	802.93097653148	Infinity	-316.8186581346449	0.0043164906376442205
223000	-331.7219274725837	NaN	-331.7219274725837	NaN	686.2733842147154	Infinity	-331.7219274725837	0.004631120959381037
224000	-334.8416616666828	NaN	-334.8416616666828	NaN	1252.5824480025437	Infinity	-334.8416616666828	0.002802828927875832
225000	-360.5305323638127	NaN	-360.5305323638127	NaN	1936.1886308272904	Infinity	-360.5305323638127	0.0013491425084552846
226000	-321.7604688665363	NaN	-321.7604688665363	NaN	1033.978739321612	Infinity	-321.7604688665363	0.004400173879252803
227000	-326.32215740280145	NaN	-326.32215740280145	NaN	720.9002882605909	Infinity	-326.32215740280145	0.002686792771829616
228000	-374.56553375115374	NaN	-374.56553375115374	NaN	1942.3776053602896	Infinity	-374.56553375115374	0.0013550641108320107
229000	-378.9738441732944	NaN	-378.9738441732944	NaN	3178.0731011958515	Infinity	-378.9738441732944	0.0012914707836873384
230000	-365.8237127611399	NaN	-365.8237127611399	NaN	2412.142829367358	Infinity	-365.8237127611399	0.0019277271028901655
231000	-370.2528788606396	NaN	-370.2528788606396	NaN	2424.522684348438	Infinity	-370.2528788606396	9.583943054817462E-4
232000	-308.5357224778387	NaN	-308.5357224778387	NaN	617.3574105447602	Infinity	-308.5357224778387	0.004782964029525828
233000	-304.8805431116905	NaN	-304.8805431116905	NaN	561.292273083177	Infinity	-304.8805431116905	0.006773644068905217
234000	-314.460447757003	NaN	-314.460447757003	NaN	785.0309171318711	Infinity	-314.460447757003	0.004367241098947654
235000	-319.31822262215786	NaN	-319.31822262215786	NaN	916.1636523187144	Infinity	-319.31822262215786	0.004131639213839658
236000	-332.2332764335748	NaN	-332.2332764335748	NaN	1057.488050632445	Infinity	-332.2332764335748	0.0033984818361632078
237000	-353.5873201219016	NaN	-353.5873201219016	NaN	1852.843443608715	Infinity	-353.5873201219016	0.0019390820963666353
238000	-350.7985314553611	NaN	-350.7985314553611	NaN	1415.4864562486287	Infinity	-350.7985314553611	0.0016571846168172057
239000	-323.02372044180646	NaN	-323.02372044180646	NaN	807.7207343195963	Infinity	-323.02372044180646	0.003903021592428564
240000	-317.20785550468963	NaN	-317.20785550468963	NaN	832.6808341291859	Infinity	-317.20785550468963	0.004318815316999521
241000	-325.42911712545526	NaN	-325.42911712545526	NaN	764.6981458420455	Infinity	-325.42911712545526	0.003360806975815487
242000	-333.4796702751138	NaN	-333.4796702751138	NaN	871.2231191376975	Infinity	-333.4796702751138	0.0031892504710385296
243000	-319.9874318113829	NaN	-319.9874318113829	NaN	741.2170172901132	Infinity	-319.9874318113829	0.004530889373467368
244000	-333.05111720926453	NaN	-333.05111720926453	NaN	1291.5153664829738	Infinity	-333.05111720926453	0.003748055097960499
245000	-357.2543344878608	NaN	-357.2543344878608	NaN	1993.1011288471539	Infinity	-357.2543344878608	0.0020991069932592196
246000	-345.17724653567865	NaN	-345.17724653567865	NaN	1420.0874715050459	Infinity	-345.17724653567865	0.002617490647171319
247000	-338.622067835079	NaN	-338.622067835079	NaN	1121.290083312236	Infinity	-338.622067835079	0.0022028913287812676
248000	-397.28535500178526	NaN	-397.28535500178526	NaN	3190.1349024392784	Infinity	-397.28535500178526	6.617811044416377E-4
249000	-382.3903069136281	NaN	-382.3903069136281	NaN	2366.1784740657895	Infinity	-382.3903069136281	0.0010982329369571288
250000	-360.92924245484716	NaN	-360.92924245484716	NaN	1547.103008044706	Infinity	-360.92924245484716	0.0015136652634716568
251000	-381.1225096995169	NaN	-381.1225096995169	NaN	3244.7579149989033	Infinity	-381.1225096995169	0.001244264150793788
252000	-382.6550058386803	NaN	-382.6550058386803	NaN	2736.448744312938	Infinity	-382.6550058386803	0.0011572409079420344
253000	-328.250296187568	NaN	-328.250296187568	NaN	1104.5024311086192	Infinity	-328.250296187568	0.003609812485224161
254000	-337.36009455174985	NaN	-337.36009455174985	NaN	1426.9023528610921	Infinity	-337.36009455174985	0.0027374039152687378
255000	-334.8355024432876	NaN	-334.8355024432876	NaN	993.3621148614129	Infinity	-334.8355024432876	0.0025360086477855203
256000	-328.564977513296	NaN	-328.564977513296	NaN	931.81361776969	Infinity	-328.564977513296	0.0029571196377459114
257000	-345.13910772663314	NaN	-345.13910772663314	NaN	1862.330068948145	Infinity	-345.13910772663314	0.0024399706018520062
258000	-347.78390658335684	NaN	-347.78390658335684	NaN	1544.956676109603	Infinity	-347.78390658335684	0.0017659660475541374
259000	-337.12970360295515	NaN	-337.12970360295515	NaN	1025.8921668448195	Infinity	-337.12970360295515	0.002906873303377753
260000	-350.17191781656464	NaN	-350.17191781656464	NaN	1543.151718013744	Infinity	-350.17191781656464	0.0023692871984212624
261000	-326.706440502598	NaN	-326.706440502598	NaN	884.8547163776549	Infinity	-326.706440502598	0.0037627250785915154
262000	-309.82583760702596	NaN	-309.82583760702596	NaN	747.0149395655517	Infinity	-309.82583760702596	0.005081602298343383
263000	-316.6316002404652	NaN	-316.6316002404652	NaN	645.2979255426675	Infinity	-316.6316002404652	0.0056306530710301655
264000	-302.4096717882894	NaN	-302.4096717882894	NaN	650.4422267513942	Infinity	-302.4096717882894	0.005504691103128641
265000	-301.4463623220578	NaN	-301.4463623220578	NaN	526.0949153938357	Infinity	-301.4463623220578	0.006500556462229376
266000	-332.98204643745754	NaN	-332.98204643745754	NaN	1203.0494809075221	Infinity	-332.98204643745754	0.004337048627536806
267000	-327.68556414348564	NaN	-327.68556414348564	NaN	1064.356260501269	Infinity	-327.68556414348564	0.003118357441725119
268000	-333.5046351265136	NaN	-333.5046351265136	NaN	1189.5187541316757	Infinity	-333.5046351265136	0.003610657937967204
269000	-323.1925381751962	NaN	-323.1925381751962	NaN	912.7921438812454	Infinity	-323.1925381751962	0.0036206696152426645
270000	-334.0002047387145	NaN	-334.0002047387145	NaN	1140.14369058616	Infinity	-334.0002047387145	0.0034738190130493758
271000	-417.73275910722253	NaN	-417.73275910722253	NaN	6318.731945810647	Infinity	-417.73275910722253	5.351311912206322E-4
272000	-407.6571069995662	NaN	-407.6571069995662	NaN	6698.93817602023	Infinity	-407.6571069995662	7.98069285471568E-4
273000	-377.4679866624448	NaN	-377.4679866624448	NaN	3026.0008590202046	Infinity	-377.4679866624448	0.0011434611543991295
274000	-353.27158953931365	NaN	-353.27158953931365	NaN	1615.8978856600102	Infinity	-353.27158953931365	0.001972818752286028
275000	-374.67358336191927	NaN	-374.67358336191927	NaN	1995.695787756865	Infinity	-374.67358336191927	0.001442769927855067
276000	-345.2506319634941	NaN	-345.2506319634941	NaN	1270.3523350846124	Infinity	-345.2506319634941	0.001983600531590855
277000	-366.4477284254267	NaN	-366.4477284254267	NaN	1887.652240736617	Infinity	-366.4477284254267	0.001842901754146195
278000	-374.80450775426095	NaN	-374.80450775426095	NaN	1922.4928093884446	Infinity	-374.80450775426095	0.0012852380372928504
279000	-374.0181748132353	NaN	-374.0181748132353	NaN	2067.2863702116583	Infinity	-374.0181748132353	0.0016322928679721718
280000	-364.8885965792724	NaN	-364.8885965792724	NaN	1918.5538960072709	Infinity	-364.8885965792724	0.0017168809361238911
281000	-368.3345984372259	NaN	-368.3345984372259	NaN	1973.1182224966785	Infinity	-368.3345984372259	0.0014543377666460698
282000	-389.8705936187729	NaN	-389.8705936187729	NaN	3932.9510622307826	Infinity	-389.8705936187729	9.386410643964238E-4
283000	-412.90054536159295	NaN	-412.90054536159295	NaN	5321.577376862278	Infinity	-412.90054536159295	7.857320097542695E-4
284000	-412.02108153017883	NaN	-412.02108153017883	NaN	4493.314926444002	Infinity	-412.02108153017883	6.121157318499637E-4
285000	-430.6318362313973	NaN	-430.6318362313973	NaN	8006.958165012648	Infinity	-430.6318362313973	3.8693301987734657E-4
286000	-400.93361539616717	NaN	-400.93361539616717	NaN	3663.6057869144306	Infinity	-400.93361539616717	7.56960687395738E-4
287000	-397.2969197051882	NaN	-397.2969197051882	NaN	3637.589513489464	Infinity	-397.2969197051882	8.761499462451883E-4
288000	-410.91716185466424	NaN	-410.91716185466424	NaN	3505.763751671423	Infinity	-410.91716185466424	5.491461017369425E-4
289000	-412.6922685530771	NaN	-412.6922685530771	NaN	6399.659221516864	Infinity	-412.6922685530771	6.383696513782914E-4
290000	-452.10968857498335	NaN	-452.10968857498335	NaN	13077.11995910147	Infinity	-452.10968857498335	2.4841749501403797E-4
291000	-456.4785360763817	NaN	-456.4785360763817	NaN	16907.786478703365	Infinity	-456.4785360763817	2.093876974262135E-4
292000	-470.4442732729987	NaN	-470.4442732729987	NaN	19002.98507526754	Infinity	-470.4442732729987	1.8851303840243587E-4
293000	-466.3409596227972	NaN	-466.3409596227972	NaN	13560.34929764517	Infinity	-466.3409596227972	2.0525117154372353E-4
294000	-396.98339964991595	NaN	-396.98339964991595	NaN	3740.91326485078	Infinity	-396.98339964991595	8.16722936723925E-4
295000	-402.98999752654385	NaN	-402.98999752654385	NaN	5064.21588835667	Infinity	-402.98999752654385	8.137766922921939E-4
296000	-379.0926606506674	NaN	-379.0926606506674	NaN	2754.845217119019	Infinity	-379.0926606506674	0.001021356820750967
297000	-412.83270341365363	NaN	-412.83270341365363	NaN	6397.126368752855	Infinity	-412.83270341365363	5.888235141080218E-4
298000	-382.1200246023029	NaN	-382.1200246023029	NaN	2993.2078074266074	Infinity	-382.1200246023029	0.0010945269774420617
299000	-371.02257285938714	NaN	-371.02257285938714	NaN	1665.8166850497516	Infinity	-371.02257285938714	0.0017406987651187864
300000	-386.13680232824873	NaN	-386.13680232824873	NaN	2754.4363662011842	Infinity	-386.13680232824873	0.0011875779444879323
301000	-384.7795732418377	NaN	-384.7795732418377	NaN	3535.2206997030676	Infinity	-384.7795732418377	0.001262594018638105
302000	-382.7061842996881	NaN	-382.7061842996881	NaN	3997.392288791595	Infinity	-382.7061842996881	0.0010037489128798325
303000	-404.4644763384954	NaN	-404.4644763384954	NaN	6255.3694158597455	Infinity	-404.4644763384954	6.996407189894944E-4
304000	-385.38277376910935	NaN	-385.38277376910935	NaN	3454.598040772133	Infinity	-385.38277376910935	9.499191013695912E-4
305000	-402.30153169494076	NaN	-402.30153169494076	NaN	3547.8177577144875	Infinity	-402.30153169494076	9.953063058538182E-4
306000	-414.2848580094406	NaN	-414.2848580094406	NaN	5678.581916802612	Infinity	-414.2848580094406	5.810480298084898E-4
307000	-404.21778299929	NaN	-404.21778299929	NaN	4648.294114772268	Infinity	-404.21778299929	6.541956121357757E-4
308000	-360.5518847404205	NaN	-360.5518847404205	NaN	2513.2231579041277	Infinity	-360.5518847404205	0.0014334149341339187
309000	-365.67035913572147	NaN	-365.67035913572147	NaN	2128.3961008208917	Infinity	-365.67035913572147	0.0019836153562875916
310000	-383.1846741683869	NaN	-383.1846741683869	NaN	2975.2978227029175	Infinity	-383.1846741683869	0.0011835674703369998
311000	-403.631073623274	NaN	-403.631073623274	NaN	4539.786369698986	Infinity	-403.631073623274	6.525412696736891E-4
312000	-405.1601297846791	NaN	-405.1601297846791	NaN	5522.8520782906835	Infinity	-405.1601297846791	6.992309784076067E-4
313000	-383.6793738552415	NaN	-383.6793738552415	NaN	3049.6539349553755	Infinity	-383.6793738552415	0.0012065117171994875
314000	-362.0363351613542	NaN	-362.0363351613542	NaN	2020.1369404508305	Infinity	-362.0363351613542	0.0016131435645438455
315000	-354.8961367634331	NaN	-354.8961367634331	NaN	2426.7590590838945	Infinity	-354.8961367634331	0.001960394675868832
316000	-353.05964950799006	NaN	-353.05964950799006	NaN	1832.1755817921498	Infinity	-353.05964950799006	0.0020758486143767976
317000	-354.2515665402505	NaN	-354.2515665402505	NaN	2875.932661355584	Infinity	-354.2515665402505	0.0020831052521763926
318000	-352.1515398288531	NaN	-352.1515398288531	NaN	1859.838384322652	Infinity	-352.1515398288531	0.0016671034339706596
319000	-388.23895038646896	NaN	-388.23895038646896	NaN	3259.345047457421	Infinity	-388.23895038646896	9.289677091050127E-4
320000	-378.88661874533165	NaN	-378.88661874533165	NaN	3271.2622942086564	Infinity	-378.88661874533165	0.0010285832617917732
321000	-365.8824820109187	NaN	-365.8824820109187	NaN	1833.9144582304841	Infinity	-365.8824820109187	0.0016515617278263603
322000	-373.33584799638913	NaN	-373.33584799638913	NaN	3474.0699107148544	Infinity	-373.33584799638913	0.0016791573555125048
323000	-345.894605640617	NaN	-345.894605640617	NaN	1506.026660657097	Infinity	-345.894605640617	0.002979486507468837
324000	-331.4667737039628	NaN	-331.4667737039628	NaN	1019.6970454569689	Infinity	-331.4667737039628	0.0036936813642565597
325000	-328.153803176461	NaN	-328.153803176461	NaN	964.4425203033942	Infinity	-328.153803176461	0.004348070015764763
326000	-317.32576634514174	NaN	-317.32576634514174	NaN	755.3225634068403	Infinity	-317.32576634514174	0.003949088468526535
327000	-317.29646380645346	NaN	-317.29646380645346	NaN	791.5986182725147	Infinity	-317.29646380645346	0.004499452409103627
328000	-292.21481539061676	NaN	-292.21481539061676	NaN	452.1719709344451	Infinity	-292.21481539061676	0.008162236217545445
329000	-296.8079729426003	NaN	-296.8079729426003	NaN	550.9954171139074	Infinity	-296.8079729426003	0.007084272692976987
330000	-323.50320876059254	NaN	-323.50320876059254	NaN	800.5897691229426	Infinity	-323.50320876059254	0.0029059380397681144
331000	-322.5589794770319	NaN	-322.5589794770319	NaN	804.8921207307415	Infinity	-322.5589794770319	0.00436976026418531
332000	-311.350714143942	NaN	-311.350714143942	NaN	1055.6176912520611	Infinity	-311.350714143942	0.004832094924309705
333000	-354.29925762210155	NaN	-354.29925762210155	NaN	1858.7341213173754	Infinity	-354.29925762210155	0.0028826862184657396
334000	-365.7059973293686	NaN	-365.7059973293686	NaN	2570.1978113103987	Infinity	-365.7059973293686	0.0014077247113682963
335000	-350.7098024172976	NaN	-350.7098024172976	NaN	1764.6447921892827	Infinity	-350.7098024172976	0.002233262604010735
336000	-338.43747306542053	NaN	-338.43747306542053	NaN	1346.5949668706478	Infinity	-338.43747306542053	0.0027469624676045917
337000	-337.0168110060403	NaN	-337.0168110060403	NaN	1076.8543121884586	Infinity	-337.0168110060403	0.0026212927462235876
338000	-352.2018463668947	NaN	-352.2018463668947	NaN	1559.9508928429025	Infinity	-352.2018463668947	0.0020325568353263047
339000	-345.45596795355715	NaN	-345.45596795355715	NaN	1575.3004864607492	Infinity	-345.45596795355715	0.0020638035485695413
340000	-353.60786960112466	NaN	-353.60786960112466	NaN	1685.7388425006752	Infinity	-353.60786960112466	0.0018663906353298028
341000	-372.7348257301501	NaN	-372.7348257301501	NaN	2406.758724129595	Infinity	-372.7348257301501	0.0012949169891371152
342000	-381.9276571640341	NaN	-381.9276571640341	NaN	3420.2773895555506	Infinity	-381.9276571640341	0.001111289852506769
343000	-395.090017399306	NaN	-395.090017399306	NaN	2955.2051491735865	Infinity	-395.090017399306	8.310443556503245E-4
344000	-429.32326308269796	NaN	-429.32326308269796	NaN	6011.536222822632	Infinity	-429.32326308269796	3.9690666804620314E-4
345000	-418.94366340115863	NaN	-418.94366340115863	NaN	4714.962029977661	Infinity	-418.94366340115863	5.859516180914045E-4
346000	-434.3316389016313	NaN	-434.3316389016313	NaN	9078.026304958801	Infinity	-434.3316389016313	4.0381579011454705E-4
347000	-422.6357356658777	NaN	-422.6357356658777	NaN	8342.407150934156	Infinity	-422.6357356658777	4.5867877794129267E-4
348000	-435.8970987905755	NaN	-435.8970987905755	NaN	9960.200946709618	Infinity	-435.8970987905755	3.8020818429531614E-4
349000	-434.00719570682975	NaN	-434.00719570682975	NaN	8810.236297821351	Infinity	-434.00719570682975	4.2521282933108585E-4
350000	-434.98313163892016	NaN	-434.98313163892016	NaN	12574.440937925361	Infinity	-434.98313163892016	4.146091666334425E-4
351000	-411.70342597040855	NaN	-411.70342597040855	NaN	8050.843497153566	Infinity	-411.70342597040855	5.792687358993831E-4
352000	-425.06303745713643	NaN	-425.06303745713643	NaN	7258.584426162995	Infinity	-425.06303745713643	4.369790941046541E-4
353000	-390.0070365003594	NaN	-390.0070365003594	NaN	3590.2714181455294	Infinity	-390.0070365003594	0.0011377923196452277
354000	-344.0438000001546	NaN	-344.0438000001546	NaN	1688.6127142208454	Infinity	-344.0438000001546	0.00216026246312376
355000	-328.0669954406469	NaN	-328.0669954406469	NaN	909.9859722705272	Infinity	-328.0669954406469	0.0028820099585958364
356000	-334.4705399255877	NaN	-334.4705399255877	NaN	1378.213862562552	Infinity	-334.4705399255877	0.0030209630462899486
357000	-322.8550910954454	NaN	-322.8550910954454	NaN	934.9899989640593	Infinity	-322.8550910954454	0.0037636397918310626
